Status,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Age_at_enrollment,Curricular_units_2nd_sem_enrolled,Curricular_units_1st_sem_enrolled,Admission_grade,Curricular_units_2nd_sem_evaluations,Previous_qualification_grade,Curricular_units_2nd_sem_without_evaluations
0,5,12.6,4,12.75,54,6,6,104.0,12,120.0,0
0,4,12.0,4,12.0,44,7,8,121.0,9,133.1,2
1,9,12.555555555555555,9,11.666666666666666,28,11,11,130.5,13,149.0,0
1,11,16.90909090909091,14,16.5,37,11,14,180.0,11,180.0,0
1,7,11.77777777777778,9,12.333333333333334,20,7,10,112.5,10,110.0,0
0,3,11.0,4,11.5,19,6,6,111.8,12,117.0,0
1,13,12.923076923076923,18,11.894736842105264,23,13,18,131.4,13,120.0,0
0,0,0.0,0,0.0,22,6,6,144.3,0,160.0,0
0,0,0.0,0,0.0,24,6,6,115.0,0,100.0,0
0,0,0.0,0,0.0,26,6,6,168.6,6,160.0,0
1,6,14.833333333333334,6,15.166666666666666,18,6,6,127.7,6,141.0,0
0,2,13.5,4,11.75,24,6,6,150.0,8,130.0,0
0,0,0.0,0,0.0,26,0,0,135.6,0,130.0,0
0,3,14.75,3,11.333333333333334,27,6,6,100.0,10,133.1,0
1,5,13.2,5,12.6,20,6,6,140.0,6,140.0,0
0,1,14.0,0,0.0,19,5,5,124.1,10,129.0,3
0,4,15.5,6,15.5,18,6,6,131.6,9,148.0,0
1,7,12.365714285714288,7,12.365714285714288,18,8,8,129.0,8,143.0,0
0,0,0.0,0,0.0,19,6,6,110.8,0,116.0,0
1,6,12.333333333333334,4,14.0,19,6,6,124.5,9,128.0,0
0,5,11.8,3,12.0,30,12,12,100.0,16,120.0,0
0,3,12.0,0,0.0,22,5,4,123.8,8,121.0,0
0,3,11.333333333333334,4,10.0,19,5,5,131.4,7,137.0,0
0,1,10.0,1,10.0,21,5,5,118.5,10,115.0,0
0,0,0.0,0,0.0,22,0,0,122.0,0,129.0,0
0,0,0.0,3,11.75,35,6,6,100.0,10,133.1,0
0,1,11.0,1,10.0,20,5,5,135.9,7,131.0,0
1,5,12.8,3,14.0,21,5,5,138.4,5,133.1,0
0,0,0.0,0,0.0,27,5,5,128.2,5,133.1,0
0,0,0.0,3,12.0,26,6,6,107.4,15,114.0,0
0,0,0.0,0,0.0,20,5,6,129.8,10,127.0,0
0,5,11.6,8,11.88888888888889,28,8,10,100.0,17,130.0,1
1,6,13.666666666666666,6,13.833333333333334,19,6,6,113.0,6,121.0,0
0,0,0.0,0,0.0,47,5,5,107.0,5,120.0,0
0,5,12.4,5,11.4,55,6,6,130.0,9,120.0,0
0,2,11.0,0,0.0,39,6,6,120.0,8,120.0,0
0,12,10.666666666666666,14,10.642857142857142,35,12,17,120.5,12,120.0,0
0,0,0.0,2,11.0,32,6,6,120.5,12,133.1,0
1,6,16.666666666666668,6,16.833333333333332,20,6,6,137.0,6,124.0,0
1,5,13.2,6,13.571428571428571,36,6,6,115.0,9,150.0,0
1,5,14.375,5,14.714285714285714,34,5,5,142.7,14,133.1,5
0,0,0.0,0,0.0,21,5,5,116.7,5,116.0,0
0,1,11.0,1,10.0,42,5,5,136.1,14,133.1,0
0,4,11.75,1,11.0,25,6,6,134.3,13,133.1,0
0,0,0.0,1,11.0,18,6,6,153.0,0,167.0,0
1,6,12.833333333333334,5,12.0,18,6,6,132.0,6,140.0,0
1,6,11.857142857142858,6,11.125,19,6,6,129.6,7,124.0,0
0,2,11.5,3,11.333333333333334,34,6,6,105.0,8,110.0,0
0,0,0.0,2,12.0,20,6,6,130.8,12,150.0,0
0,0,0.0,0,0.0,20,7,7,119.7,7,123.0,0
1,7,14.54,7,14.54,21,8,8,132.5,8,152.0,0
1,4,13.0,6,12.166666666666666,19,6,6,130.0,14,130.0,0
0,3,11.666666666666666,4,13.5,31,5,5,120.0,12,133.1,1
1,5,14.333333333333334,6,14.75,21,6,6,150.0,9,133.1,0
1,5,11.666666666666666,5,12.375,20,5,5,115.6,7,124.0,0
1,6,12.733333333333334,6,12.733333333333334,22,7,7,119.1,7,119.1,0
0,0,0.0,4,12.5,19,6,6,123.5,6,128.0,0
0,0,0.0,0,0.0,41,5,5,120.0,5,133.1,5
0,0,0.0,0,0.0,27,7,7,110.0,7,133.1,6
0,7,13.771428571428572,7,13.44285714285714,19,8,7,131.4,8,145.0,0
1,8,14.2,8,14.2,20,8,8,126.8,8,141.0,0
1,6,13.55,6,13.55,19,7,7,118.9,7,118.9,0
1,5,11.166666666666666,5,11.6,35,5,5,160.0,6,160.0,0
1,6,15.285714285714286,6,13.571428571428571,22,6,6,115.9,7,111.0,0
1,6,15.0,6,13.833333333333334,20,6,6,109.3,6,111.0,0
0,4,10.857142857142858,4,11.25,18,6,6,113.9,9,123.0,0
1,4,11.25,5,10.2,18,6,6,121.8,9,133.0,0
1,7,15.675714285714283,7,15.675714285714283,30,8,8,140.0,8,140.0,0
1,6,12.0,6,10.833333333333334,18,6,6,114.7,8,122.0,0
1,5,13.333333333333334,5,13.0,19,5,5,136.2,7,139.0,0
1,8,14.125,7,12.242857142857144,21,8,7,119.5,8,130.0,0
1,4,12.5,4,14.25,18,5,5,133.2,7,143.0,0
0,2,10.5,1,12.0,35,5,5,110.0,11,110.0,1
1,6,13.183333333333332,6,13.183333333333332,18,7,7,130.0,7,140.0,0
1,8,12.65125,7,11.9725,20,8,7,133.5,8,134.0,0
1,5,12.8,5,12.4,34,6,6,120.0,8,130.0,0
1,6,13.9,6,13.9,22,7,7,137.3,7,142.0,0
0,3,10.666666666666666,3,10.666666666666666,39,5,5,130.0,15,140.0,0
0,0,0.0,0,0.0,19,8,7,128.0,0,142.0,0
1,3,11.333333333333334,6,11.0,36,6,6,95.0,14,120.0,0
1,7,13.957142857142856,7,13.957142857142856,21,8,8,116.0,8,124.0,0
1,6,15.285714285714286,6,13.333333333333334,42,6,6,107.5,7,126.6,0
0,0,0.0,0,0.0,34,5,5,108.4,6,110.0,0
1,6,15.5,6,15.714285714285714,33,6,6,155.9,7,160.0,0
1,5,11.4,5,11.0,20,6,6,106.1,9,105.0,0
1,4,12.75,4,12.25,19,5,5,128.6,7,130.0,2
0,8,12.22222222222222,5,12.2,34,9,10,140.0,18,140.0,0
1,5,14.0,5,13.0,18,5,5,145.0,5,138.0,0
1,6,13.0,4,12.0,24,6,6,113.0,7,120.0,0
1,6,12.333333333333334,6,13.333333333333334,18,6,6,137.1,7,135.0,0
1,7,12.91,7,12.91,21,8,8,120.5,8,121.0,0
1,3,11.0,6,11.0,19,6,6,125.7,13,126.0,0
1,8,12.93625,6,13.579999999999998,19,8,7,125.5,8,132.0,0
1,6,12.5,4,12.4,18,6,6,124.5,8,128.0,0
1,7,13.0,8,12.88888888888889,38,7,9,126.0,9,160.0,0
1,8,14.34125,8,14.34125,19,8,8,138.5,8,147.0,0
0,5,12.0,6,14.142857142857142,18,6,6,122.3,6,130.0,0
1,0,0.0,0,0.0,18,0,0,126.0,0,134.0,0
1,6,14.166666666666666,6,13.333333333333334,18,6,6,146.5,6,151.0,0
1,6,12.857142857142858,6,14.5,18,6,6,121.9,9,132.0,0
1,10,13.4,8,12.666666666666666,26,10,10,130.0,12,130.0,0
0,0,0.0,0,0.0,19,6,6,115.2,6,119.0,0
0,4,11.0,2,12.0,20,5,5,108.0,9,106.0,0
1,8,15.127777777777778,7,14.20857142857143,19,8,7,128.0,9,138.0,0
1,8,15.0125,7,14.30714285714286,20,8,7,113.5,8,118.0,0
0,0,0.0,0,0.0,29,6,7,116.0,6,133.1,0
1,4,11.0,6,12.0,19,6,6,124.9,12,141.0,0
0,0,0.0,0,0.0,24,5,5,140.5,0,180.0,0
0,0,0.0,0,0.0,27,6,6,179.6,7,180.0,0
1,6,14.285714285714286,6,13.857142857142858,18,6,6,116.1,7,115.0,0
1,0,0.0,0,0.0,18,0,0,139.4,0,142.0,0
0,0,0.0,0,0.0,21,7,7,129.0,0,135.0,0
1,5,13.0,5,11.0,43,6,6,135.6,9,150.0,0
1,5,14.4,5,13.2,18,5,5,147.8,13,153.0,5
0,3,15.333333333333334,6,13.5,21,6,6,138.0,6,153.0,0
0,0,0.0,0,0.0,26,5,5,150.0,0,150.0,0
1,7,14.214285714285714,7,14.214285714285714,19,8,8,130.8,8,144.0,0
1,5,12.4,5,13.0,18,5,5,122.6,5,130.0,0
0,1,10.0,2,12.0,22,6,6,119.1,14,125.0,0
0,0,0.0,0,0.0,27,8,7,111.8,0,133.1,0
1,5,12.6,5,12.8,18,5,5,125.0,6,133.0,0
1,4,12.2,4,13.6,19,5,5,129.9,9,140.0,0
1,8,15.75,7,13.971428571428572,18,8,7,131.1,8,133.0,0
1,6,14.857142857142858,6,15.0,19,6,6,141.4,9,154.0,0
0,0,0.0,0,0.0,32,6,6,120.0,0,133.1,0
1,17,15.023529411764704,26,15.07777777777778,23,17,26,133.4,17,168.0,0
1,6,13.383333333333333,6,13.383333333333333,20,7,7,127.3,7,132.0,0
1,10,13.090909090909092,12,13.25,20,11,12,131.8,16,133.1,0
0,2,10.666666666666666,5,11.714285714285714,19,6,6,114.8,13,120.0,0
1,8,13.01125,8,13.01125,18,8,8,132.8,8,150.0,0
0,4,12.0,3,10.666666666666666,21,6,6,140.0,12,140.0,0
1,3,12.666666666666666,6,13.0,22,6,6,150.0,18,150.0,0
1,5,11.4,5,12.0,26,5,5,160.0,7,160.0,0
1,5,13.8,6,12.166666666666666,20,6,6,131.7,7,131.0,0
1,7,13.65,6,11.85,19,8,7,112.6,10,114.0,0
1,5,11.2,4,11.0,31,5,5,111.1,6,120.0,0
1,8,11.736,7,12.327777777777778,20,8,7,127.5,10,140.0,0
1,5,13.428571428571429,4,12.0,20,5,5,120.2,10,130.0,1
1,8,14.511111111111113,7,14.428571428571429,21,8,7,118.9,9,121.0,0
1,8,12.6125,7,13.78,18,8,7,119.9,8,130.0,0
1,6,13.8,6,13.8,19,7,7,127.3,7,141.0,0
1,7,15.142857142857142,7,14.857142857142858,18,7,7,127.9,7,131.0,0
1,6,13.333333333333334,6,12.142857142857142,18,6,6,114.6,6,117.0,0
1,6,14.833333333333334,6,15.666666666666666,18,6,6,144.5,6,151.0,0
1,7,12.166666666666666,5,12.5,19,8,7,125.4,14,131.0,0
1,6,13.166666666666666,6,12.833333333333334,19,6,6,145.0,6,145.0,0
0,0,0.0,0,0.0,28,6,6,138.1,7,135.0,0
1,6,12.666666666666666,6,12.5,20,6,6,124.6,6,119.0,0
1,5,13.0,4,11.25,18,6,6,130.8,9,122.0,0
1,6,15.25,6,15.25,18,7,7,140.5,7,155.0,0
1,3,12.0,5,14.0,20,5,5,124.1,10,123.0,1
1,11,12.090909090909092,13,12.076923076923077,28,13,16,118.4,13,130.0,0
1,9,14.88888888888889,16,14.625,23,10,16,128.2,12,133.1,0
0,2,10.5,4,10.5,19,7,7,109.5,7,114.0,0
1,6,12.166666666666666,6,12.833333333333334,18,6,6,131.1,6,137.0,0
1,5,11.8,6,12.5,20,6,6,137.9,7,161.0,0
1,9,12.77777777777778,12,11.23076923076923,20,11,12,128.2,18,133.1,0
0,0,0.0,2,10.5,27,5,5,126.5,5,133.1,0
0,2,12.0,3,12.0,18,6,6,120.0,13,128.0,0
1,8,12.3,7,10.985714285714286,37,8,7,123.0,11,133.1,0
0,3,14.166666666666666,5,12.62,42,7,7,130.0,11,130.0,0
0,8,14.2125,6,13.0,20,8,7,141.1,8,147.0,0
0,0,0.0,0,0.0,34,5,5,140.0,5,140.0,0
0,0,0.0,0,0.0,22,5,5,133.6,0,140.0,0
1,6,13.333333333333334,6,13.5,39,6,6,123.5,6,133.1,0
1,6,13.516666666666666,6,13.516666666666666,18,7,7,136.3,7,141.0,0
1,6,13.285714285714286,6,13.166666666666666,21,6,6,123.5,8,128.0,0
0,0,0.0,0,0.0,34,6,6,112.0,0,150.0,0
1,6,13.0,6,13.125,22,6,6,160.0,10,160.0,0
0,0,0.0,3,14.4,31,6,6,110.0,20,133.1,0
0,0,0.0,4,12.0,19,6,6,116.8,12,128.0,0
0,0,0.0,0,0.0,19,5,5,109.5,10,114.0,0
0,0,0.0,0,0.0,31,7,7,100.0,7,133.1,0
0,0,0.0,0,0.0,30,6,6,130.0,0,133.1,0
1,8,15.52222222222222,7,16.13142857142857,20,8,7,137.8,9,129.0,0
1,8,14.8,7,14.838571428571427,18,8,7,136.5,9,140.0,0
0,3,12.0,3,10.333333333333334,31,5,5,138.7,6,133.1,0
0,4,11.25,3,12.0,19,6,6,124.9,11,134.0,0
0,0,0.0,0,0.0,43,5,6,140.0,5,133.1,0
1,6,14.0,6,13.166666666666666,20,6,6,122.6,6,132.0,0
1,8,13.9475,8,13.9475,19,8,8,129.5,8,131.0,0
0,0,0.0,3,11.333333333333334,22,5,5,155.0,5,133.1,0
1,7,12.285714285714286,7,12.75,26,7,8,100.0,7,133.1,0
1,5,11.25,5,12.6,19,5,5,137.6,8,160.0,0
0,6,12.25,6,12.25,29,8,8,120.0,8,120.0,1
1,9,12.7,12,11.833333333333334,41,12,12,110.0,22,100.0,0
0,6,13.066666666666668,6,13.066666666666668,19,8,8,128.5,10,139.0,0
1,6,13.875,6,13.833333333333334,19,6,6,132.2,8,136.0,0
0,0,0.0,3,13.833333333333334,43,7,7,130.0,7,130.0,0
1,5,13.2,5,11.8,19,5,5,129.3,5,145.0,0
1,8,13.74625,8,13.74625,18,8,8,130.3,8,146.0,0
0,0,0.0,0,0.0,19,0,0,162.5,0,159.0,0
0,0,0.0,0,0.0,38,6,6,130.0,0,133.1,0
0,0,0.0,0,0.0,37,6,6,110.0,6,110.0,0
1,5,14.5,6,13.333333333333334,26,6,6,142.3,10,120.0,0
1,6,15.285714285714286,6,15.666666666666666,18,6,6,153.6,8,158.0,0
1,7,11.857142857142858,7,11.857142857142858,18,7,7,112.9,7,122.0,0
1,5,13.6,5,14.5,18,5,5,124.1,5,140.0,0
1,6,13.714285714285714,6,12.166666666666666,19,6,6,129.7,7,136.0,0
1,6,12.0,5,12.6,18,6,6,110.0,8,111.0,0
1,6,13.0,6,12.666666666666666,19,6,6,146.0,7,133.1,0
0,0,0.0,0,0.0,19,8,7,129.9,0,140.0,0
1,4,13.0,6,12.857142857142858,18,6,6,140.9,10,140.0,0
1,7,13.9,7,13.9,18,8,8,135.5,8,156.0,0
1,7,13.817142857142857,7,13.817142857142857,20,8,8,122.0,8,132.0,0
1,7,12.875,6,13.314285714285717,22,8,7,140.0,10,140.0,0
0,0,0.0,0,0.0,18,6,6,163.0,0,164.0,0
1,6,12.166666666666666,6,12.166666666666666,19,6,6,107.4,6,113.0,0
0,3,11.333333333333334,4,11.25,20,6,6,114.3,12,122.0,0
1,6,14.571428571428571,6,14.666666666666666,20,6,6,126.3,7,135.0,0
0,4,12.0,4,12.0,28,6,6,110.0,14,133.1,0
1,3,12.666666666666666,6,14.0,19,6,6,126.2,18,122.0,0
1,6,12.625,6,15.538461538461538,19,6,6,123.0,9,138.0,0
0,0,0.0,0,0.0,18,6,6,157.0,0,130.0,0
1,6,14.833333333333334,6,15.0,18,6,6,149.7,6,157.0,0
1,5,13.285714285714286,4,12.25,22,5,5,140.0,9,140.0,0
1,9,15.555555555555555,11,15.692307692307692,20,9,11,170.0,9,170.0,0
1,5,12.75,5,12.285714285714286,24,5,5,130.2,9,150.0,1
1,8,11.95625,7,11.88888888888889,20,8,7,116.3,10,118.0,0
0,0,0.0,0,0.0,35,6,6,120.0,0,120.0,0
1,5,12.6,5,11.8,18,5,5,154.7,5,154.0,0
1,6,11.666666666666666,6,11.166666666666666,19,6,6,132.7,9,139.0,0
1,8,14.6,7,14.05714285714286,18,8,7,130.8,9,136.0,0
0,4,10.0,4,11.75,18,6,6,122.7,13,130.0,0
1,6,14.0,6,13.5,19,6,6,123.6,7,133.0,0
1,8,13.0625,7,12.625,20,8,7,116.5,8,143.0,0
0,0,0.0,0,0.0,21,6,6,111.1,0,117.0,0
1,7,13.971428571428572,7,13.971428571428572,18,8,8,136.3,8,145.0,0
0,0,0.0,2,11.0,18,6,6,129.8,0,134.0,0
1,5,15.333333333333334,5,12.8,33,5,5,134.7,6,170.0,0
0,0,0.0,0,0.0,18,0,0,126.8,0,140.0,0
1,5,13.142857142857142,5,13.714285714285714,28,5,5,133.9,7,130.0,0
0,0,0.0,0,0.0,29,5,4,109.9,0,130.0,0
0,3,14.666666666666666,6,12.0,36,6,6,160.0,8,160.0,0
1,6,13.333333333333334,6,12.666666666666666,32,6,6,106.5,7,133.1,0
0,1,13.0,3,12.0,34,7,7,100.0,15,133.1,1
1,6,11.166666666666666,5,11.4,33,6,6,112.5,7,150.0,0
0,3,12.6,2,13.25,29,5,5,135.5,12,140.0,3
0,0,0.0,6,13.861666666666666,18,8,7,145.0,16,145.0,1
1,6,12.142857142857142,6,12.166666666666666,18,6,6,119.0,7,126.0,0
1,6,14.5,4,13.75,38,6,6,130.0,15,130.0,0
1,6,15.433333333333332,6,15.433333333333332,19,7,7,126.3,7,135.0,0
1,6,15.5,6,13.833333333333334,39,6,6,113.5,6,133.1,0
1,11,11.363636363636363,12,11.833333333333334,37,12,14,120.0,15,120.0,0
0,0,0.0,0,0.0,32,8,7,111.3,8,120.0,0
0,0,0.0,0,0.0,18,6,1,130.2,0,147.0,0
1,6,12.166666666666666,6,11.166666666666666,20,6,6,113.9,6,124.0,0
1,6,12.428571428571429,6,14.666666666666666,23,6,6,99.0,8,133.1,0
1,6,14.166666666666666,6,13.714285714285714,18,6,6,138.9,6,141.0,0
1,5,11.444444444444445,5,12.8,19,5,5,130.0,10,131.0,0
1,5,11.8,4,13.25,20,6,6,120.8,11,118.0,0
0,6,13.78,6,13.78,19,8,8,127.8,10,129.0,1
1,7,15.11,7,15.11,19,8,8,126.0,8,136.0,0
1,5,11.2,4,11.0,18,6,6,126.0,8,134.0,0
1,7,15.798571428571426,7,15.798571428571426,20,8,8,138.5,8,153.0,0
1,8,15.599999999999998,7,13.775714285714288,20,8,7,119.4,8,119.0,0
1,7,12.16,7,12.16,24,8,8,101.5,11,140.0,0
0,0,0.0,0,0.0,24,7,7,101.5,0,133.1,0
1,6,15.5,6,14.333333333333334,20,6,6,126.2,6,130.0,0
1,7,14.2,7,14.2,18,8,8,129.3,8,146.0,0
1,5,13.2,5,12.2,21,5,5,113.1,5,119.0,0
1,5,13.666666666666666,4,13.0,18,6,6,144.3,9,160.0,0
1,7,12.485714285714286,7,12.485714285714286,19,8,8,141.0,8,144.0,0
1,6,16.285714285714285,6,17.0,22,6,6,130.0,7,130.0,0
1,6,10.166666666666666,5,10.8,19,6,6,117.5,9,122.0,0
1,6,14.716666666666669,6,14.716666666666669,18,7,7,131.8,7,153.0,0
1,6,11.666666666666666,6,12.333333333333334,34,6,6,135.5,6,133.0,0
1,6,13.875,6,15.307692307692308,19,10,12,112.4,13,118.0,0
1,6,12.666666666666666,6,12.666666666666666,18,7,7,130.8,7,137.0,0
1,8,14.44875,7,14.368,19,8,7,131.6,8,143.0,0
1,7,12.084285714285716,7,12.084285714285716,25,8,8,140.8,8,123.0,0
1,6,11.5,4,11.0,18,6,6,127.3,9,142.0,0
1,5,11.0,5,12.8,28,6,6,115.0,8,115.0,0
1,7,11.857142857142858,7,11.857142857142858,18,8,8,118.8,8,131.0,0
1,5,13.0,6,12.285714285714286,41,6,6,125.0,10,130.0,0
0,4,13.5,3,12.333333333333334,18,6,6,111.5,11,133.1,0
1,4,11.4,4,11.25,21,6,6,124.2,12,134.0,0
0,0,0.0,0,0.0,41,6,6,130.0,0,130.0,0
0,1,16.0,2,16.0,32,3,3,120.0,3,133.1,0
1,6,11.0,6,11.666666666666666,29,6,6,110.0,7,114.0,0
0,0,0.0,0,0.0,21,6,6,101.0,0,133.1,0
0,4,12.5625,4,12.0,39,7,7,120.9,13,133.1,0
1,12,13.417391304347827,12,13.417391304347827,21,14,14,146.5,26,139.0,1
1,6,14.857142857142858,6,15.166666666666666,18,6,6,160.1,7,159.0,0
1,5,12.5,5,13.833333333333334,34,6,6,150.0,13,140.0,0
1,4,14.8,5,13.333333333333334,18,5,5,135.8,7,140.0,0
0,3,10.666666666666666,3,11.666666666666666,18,6,6,116.8,11,121.0,0
1,6,13.428571428571429,5,15.0,19,6,6,113.9,9,124.0,0
0,2,12.5,1,13.0,19,5,5,150.2,7,160.0,0
1,7,12.05,6,13.075,19,8,7,115.1,10,120.0,0
1,6,13.666666666666666,6,13.5,18,6,6,131.3,9,140.0,0
1,6,12.333333333333334,5,11.8,23,6,6,120.0,8,120.0,0
0,3,11.0,6,12.166666666666666,33,6,6,100.0,9,133.1,0
1,6,11.0,6,12.166666666666666,19,6,6,110.7,9,111.0,0
0,0,0.0,0,0.0,21,0,0,143.4,0,140.0,0
1,8,13.2,7,13.557142857142855,18,8,7,115.9,9,125.0,0
1,6,13.5,6,14.333333333333334,19,6,6,140.9,6,136.0,0
1,4,11.75,4,10.5,20,6,6,108.4,8,115.0,0
0,0,0.0,0,0.0,20,4,4,114.3,8,116.0,0
1,8,15.0,7,14.093333333333332,20,8,7,116.5,8,124.0,0
1,6,13.166666666666666,6,13.333333333333334,21,6,6,155.0,8,163.0,0
1,7,12.071428571428571,7,12.071428571428571,19,8,8,129.3,12,137.0,0
1,6,12.5,6,12.666666666666666,18,6,6,121.7,6,128.0,0
1,7,13.2575,7,13.2,21,8,7,125.5,9,133.1,0
1,8,14.51125,7,14.15,18,8,7,131.9,8,148.0,0
0,0,0.0,0,0.0,28,5,6,107.7,10,110.0,0
0,3,11.4,5,12.2,36,7,7,115.5,14,133.1,0
1,5,14.0,5,14.8,20,5,5,139.8,6,145.0,0
1,5,11.4,5,11.0,19,6,6,133.2,13,136.0,0
1,6,13.0,5,11.833333333333334,28,6,6,134.5,6,150.0,0
1,5,11.8,4,11.75,20,5,5,110.6,7,112.0,1
1,8,12.0,12,12.333333333333334,28,12,14,154.0,20,154.0,0
0,6,11.833333333333334,3,11.666666666666666,24,10,10,160.0,24,160.0,0
1,4,13.5,6,11.285714285714286,18,6,6,127.7,9,141.0,0
0,0,0.0,2,11.5,22,5,5,117.5,12,122.0,0
1,4,12.25,6,11.666666666666666,18,6,6,127.0,10,120.0,0
1,7,13.514285714285714,7,13.514285714285714,21,8,8,125.5,8,139.0,0
1,6,13.714285714285714,6,13.0,19,6,6,140.5,9,138.0,0
1,7,12.744285714285716,7,12.744285714285716,20,8,8,120.8,8,129.0,0
1,5,11.8,4,11.75,20,5,5,95.0,8,133.1,0
1,6,11.666666666666666,6,12.166666666666666,19,6,6,122.2,7,125.0,0
1,6,12.375,5,13.4,20,6,6,127.2,9,137.0,0
0,4,11.5,5,11.8,20,6,6,120.2,10,123.0,0
1,6,13.533333333333331,6,13.533333333333331,19,7,7,134.8,7,154.0,0
1,4,14.0,6,14.166666666666666,18,6,6,142.6,10,144.0,0
1,8,14.755555555555556,7,14.652857142857142,18,8,7,147.9,9,153.0,0
0,0,0.0,0,0.0,19,0,0,160.4,0,152.0,0
1,5,13.0,5,13.6,20,5,5,134.6,7,150.0,0
1,4,13.25,6,12.833333333333334,22,6,6,121.0,6,129.0,0
1,6,15.166666666666666,6,14.666666666666666,18,6,6,142.7,6,150.0,0
1,6,14.666666666666666,6,13.333333333333334,19,6,6,115.6,6,125.0,0
1,5,11.4,5,13.4,20,6,6,130.0,9,133.1,0
1,8,15.6375,7,13.3125,19,8,7,124.3,8,140.0,0
0,0,0.0,0,0.0,18,0,0,137.9,0,140.0,0
0,0,0.0,0,0.0,20,5,4,100.0,5,133.1,0
1,6,13.5,6,12.333333333333334,19,6,6,128.2,6,132.0,0
1,6,11.833333333333334,5,13.0,18,6,6,121.0,7,135.0,0
0,0,0.0,2,12.5,22,5,5,147.0,5,133.1,0
1,6,16.0,6,17.0,18,6,6,149.5,11,168.0,0
1,6,13.0,6,13.5,20,6,6,144.4,6,143.0,0
1,6,11.833333333333334,6,12.714285714285714,19,6,6,116.0,6,116.0,0
1,8,13.927272727272726,6,13.0,19,8,7,120.7,11,134.0,0
1,6,13.5,6,12.571428571428571,21,6,6,141.8,6,140.0,0
0,6,11.5,4,11.5,19,6,6,119.7,11,133.0,0
1,6,13.285714285714286,6,13.5,19,6,6,118.4,7,125.0,0
0,0,0.0,1,12.0,28,5,5,128.2,5,133.1,5
1,8,14.7375,7,14.95,28,8,7,115.0,8,137.0,0
0,4,12.25,3,10.666666666666666,19,6,6,120.7,6,134.0,0
1,7,14.992857142857142,7,14.992857142857142,19,8,8,130.5,8,139.0,0
1,6,14.0,6,12.333333333333334,20,6,6,125.0,7,132.0,0
0,2,11.5,3,11.333333333333334,20,5,5,127.2,8,123.0,0
1,6,14.666666666666666,6,16.142857142857142,27,6,6,160.0,7,130.0,0
1,5,13.833333333333334,6,14.833333333333334,22,6,6,120.0,10,125.0,0
0,7,13.327142857142857,7,13.327142857142857,19,8,8,141.5,8,140.0,0
0,2,11.5,4,11.0,19,6,6,111.4,13,111.0,0
0,10,12.727272727272728,12,12.333333333333334,19,11,12,154.6,12,150.0,0
0,0,0.0,0,0.0,20,6,7,111.4,6,118.0,0
0,8,11.25,12,11.916666666666666,39,13,15,120.1,14,150.0,0
1,6,11.0,6,11.833333333333334,37,6,6,100.0,7,100.0,0
0,3,11.666666666666666,3,12.333333333333334,30,7,7,140.0,9,130.0,0
1,10,14.2,10,14.3,41,10,10,130.0,10,130.0,0
0,5,11.832,5,11.832,40,8,8,100.0,11,133.1,4
0,0,0.0,2,10.0,20,5,5,106.1,10,112.0,0
1,5,11.6,5,12.0,28,5,5,151.4,6,144.0,0
0,0,0.0,5,12.2,19,7,7,113.7,13,120.0,0
0,4,11.25,3,11.333333333333334,23,5,5,116.5,5,121.0,0
0,9,12.555555555555555,13,13.846153846153848,18,11,16,120.0,15,120.0,0
1,7,12.412857142857144,7,12.412857142857144,24,8,8,122.0,8,100.0,0
1,7,12.545714285714286,7,12.545714285714286,19,8,8,120.8,11,123.0,0
0,2,14.0,3,13.0,19,6,6,141.4,13,134.0,0
0,0,0.0,0,0.0,48,6,6,110.0,6,123.0,0
0,9,13.0,9,12.22222222222222,38,12,12,120.0,12,120.0,0
1,5,13.0,5,13.285714285714286,19,5,5,120.2,8,131.0,0
0,1,11.0,3,11.666666666666666,30,5,5,138.4,8,133.1,0
1,6,12.666666666666666,6,13.555555555555555,24,6,6,150.0,7,150.0,0
1,6,12.428571428571429,6,13.166666666666666,19,6,6,121.8,8,134.0,0
1,5,12.2,6,11.666666666666666,21,6,6,116.3,7,117.0,0
0,4,12.25,4,11.0,19,5,5,131.5,8,143.0,0
1,6,12.0,6,13.666666666666666,18,6,6,138.0,6,132.0,0
0,5,15.2,5,14.6,19,5,5,127.5,5,138.0,0
1,7,12.514285714285714,7,12.514285714285714,19,8,8,127.0,8,131.0,0
0,0,0.0,1,13.0,29,5,5,114.0,5,133.1,0
0,3,13.666666666666666,1,10.0,21,5,5,116.7,8,116.0,3
1,6,15.333333333333334,6,14.333333333333334,18,6,6,125.1,6,123.0,0
0,0,0.0,0,0.0,20,6,6,137.2,12,133.0,0
0,0,0.0,1,11.0,27,5,5,111.4,7,133.1,0
0,3,10.571428571428571,4,10.75,20,5,5,124.3,12,140.0,0
0,0,0.0,1,11.0,28,5,5,132.0,9,100.0,0
1,4,13.666666666666666,5,12.8,20,5,5,136.8,9,134.0,1
1,5,11.4,3,12.333333333333334,21,5,5,160.0,7,160.0,0
0,2,13.0,2,11.333333333333334,23,6,6,130.0,8,130.0,0
1,6,11.166666666666666,5,11.6,18,6,6,128.8,6,141.0,0
1,11,12.181818181818182,12,10.923076923076923,20,13,14,148.4,14,147.0,0
1,0,0.0,0,0.0,19,0,0,130.4,0,137.0,0
